appid,game_name,recommendationid,review_datetime,release_date,days_from_release,release_period,review_recency_group,steam_label_text,llm_sentiment,steam_llm_sentiment_relation,playtime_at_review_hours,playtime_stage,early_playtime_flag,votes_up,weighted_vote_score,llm_urgency_candidate,high_urgency_flag,llm_issue_category,issue_name_kor,llm_issue_sentiment,issue_positive_flag,issue_negative_or_mixed_flag,action_group_hint,priority_candidate,rule_priority_hint,priority_selection_note,priority_rule_detail,priority_reason,affected_review_count,negative_mixed_review_count,steam_negative_review_count,high_urgency_review_count,high_urgency_rate,negative_mixed_rate,steam_negative_rate,recent_30d_negative_mixed_review_count,early_playtime_negative_mixed_review_count,patch_ops_note,llm_issue_evidence,source_run
1309950,Children of the Sun,162582965,2024-04-10 03:44:10,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,2.25,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",퍼즐 슈터 장르로서의 재미와 전략적 플레이의 즐거움,children_of_the_sun
1309950,Children of the Sun,162584121,2024-04-10 04:21:35,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.533333333333333,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",탄환 조작 메커니즘이 매우 재미있음,children_of_the_sun
1309950,Children of the Sun,162584151,2024-04-10 04:22:16,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.95,1-5h,True,1,0.5205479264259338,low,False,content_volume,콘텐츠 분량,neutral,False,False,장기 검토,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 208개, 부정·혼합 56개, Steam 비추천 맥락 13개, 초반 플레이타임 부정·혼합 40개, High urgency 후보 2개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",208,56,13,2,0.0096,0.2692,0.0625,0,40,콘텐츠 부족·반복성은 단기 패치보다 업데이트 로드맵 관점에서 검토한다.,4 hour experience for $15,children_of_the_sun
1309950,Children of the Sun,162584151,2024-04-10 04:22:16,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.95,1-5h,True,1,0.5205479264259338,low,False,difficulty,난이도,neutral,False,False,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 97개, 부정·혼합 50개, Steam 비추천 맥락 10개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 37개, High urgency 후보 4개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",97,50,10,4,0.0412,0.5155,0.1031,1,37,초반 진입 장벽과 후반 난이도 피로를 구분해 난이도 옵션 또는 안내를 보강한다.,last level takes many retries,children_of_the_sun
1309950,Children of the Sun,162584151,2024-04-10 04:22:16,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.95,1-5h,True,1,0.5205479264259338,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","pretty good experience, recommend",children_of_the_sun
1309950,Children of the Sun,162584348,2024-04-10 04:27:56,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,1.1,1-5h,True,2,0.5431642532348633,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",really weird but cool puzzle game,children_of_the_sun
1309950,Children of the Sun,162584871,2024-04-10 04:45:08,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.2666666666666666,1-5h,True,4,0.5666103959083557,medium,False,price_value,가격/가치,negative,False,True,장기 검토,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 58개, 부정·혼합 30개, Steam 비추천 맥락 13개, 초반 플레이타임 부정·혼합 27개, 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",58,30,13,0,0.0,0.5172,0.2241,0,27,가격 대비 만족도 불만이 반복되는지 확인하고 할인/번들/콘텐츠 가치 전달을 검토한다.,a bit pricey for the duration in CAD,children_of_the_sun
1309950,Children of the Sun,162584871,2024-04-10 04:45:08,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.2666666666666666,1-5h,True,4,0.5666103959083557,medium,False,bug,버그,negative,False,True,즉시 확인,하,하,절대 기준상 하 또는 개선 우선순위 근거가 상대적으로 약함,반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"영향 리뷰 10개, 부정·혼합 10개, Steam 비추천 맥락 4개, 초반 플레이타임 부정·혼합 8개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함",10,10,4,6,0.6,1.0,0.4,0,8,"반복 언급된 버그를 재현 가능성 기준으로 분류하고, 플레이 방해 수준이 큰 항목부터 수정한다.",janky hitboxes in one level,children_of_the_sun
1309950,Children of the Sun,162584871,2024-04-10 04:45:08,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.2666666666666666,1-5h,True,4,0.5666103959083557,medium,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","great art, amazing atmosphere, super clever puzzles",children_of_the_sun
1309950,Children of the Sun,162585142,2024-04-10 04:54:32,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,4.166666666666667,1-5h,True,9,0.6227381229400635,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","mechanics are very simple but so well put together, story is effective without dialogue",children_of_the_sun
1309950,Children of the Sun,162585142,2024-04-10 04:54:32,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,4.166666666666667,1-5h,True,9,0.6227381229400635,low,False,gameplay_loop,게임플레이 루프,positive,True,False,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 179개, 부정·혼합 99개, Steam 비추천 맥락 50개, 최근 30일 부정·혼합 2개, 초반 플레이타임 부정·혼합 87개, High urgency 후보 11개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",179,99,50,11,0.0615,0.5531,0.2793,2,87,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.",concise and fairly short but allows replayability for leaderboard scores,children_of_the_sun
1309950,Children of the Sun,162591244,2024-04-10 08:19:40,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,1.9,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",makes you feel like the cartoon bullet fellas from Who Framed Rodger Rabbit,children_of_the_sun
1309950,Children of the Sun,162591942,2024-04-10 08:42:02,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,0.5,0-1h,True,1,0.523809552192688,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","Very fun stylized bullet-puzzle game, addicting to perfect a level",children_of_the_sun
1309950,Children of the Sun,162591942,2024-04-10 08:42:02,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,0.5,0-1h,True,1,0.523809552192688,low,False,ui_ux,UI/UX,mixed,False,True,단기 개선,중,중,절대 기준상 '중' 후보로 분류,부정·혼합 맥락과 Steam 비추천 맥락이 일정 수준 확인,"영향 리뷰 33개, 부정·혼합 28개, Steam 비추천 맥락 7개, 최근 30일 부정·혼합 2개, 초반 플레이타임 부정·혼합 20개, High urgency 후보 6개(보조 참고), 절대 기준 후보 중, 규칙 근거: 부정·혼합 맥락과 Steam 비추천 맥락이 일정 수준 확인",33,28,7,6,0.1818,0.8485,0.2121,2,20,"메뉴, 인벤토리, 퀘스트 안내, 조작 안내 등 편의성 문제를 개선한다.","plays well on Deck (if you use gyro or trackpad, sluggish with stick)",children_of_the_sun
1309950,Children of the Sun,162601659,2024-04-10 13:10:40,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,5.633333333333334,5-20h,False,1,0.525547444820404,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",SuperHOT과 유사한 퍼즐 요소와 효율적인 공략 방식이 매력적임,children_of_the_sun
1309950,Children of the Sun,162603483,2024-04-10 13:47:27,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,0.6333333333333333,0-1h,True,1,0.5124481320381165,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",게임의 가치가 충분하며 더 많은 관심을 받을 자격이 있음,children_of_the_sun
1309950,Children of the Sun,162607296,2024-04-10 15:02:41,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.5166666666666666,1-5h,True,2,0.523809552192688,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","퍼즐-슈터 장르의 독특한 메커니즘, 레벨 디자인, 아트 스타일, 음악이 모두 훌륭함",children_of_the_sun
1309950,Children of the Sun,162610192,2024-04-10 15:54:20,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,3.466666666666667,1-5h,True,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",Short but brilliant fun. Well worth the price. Extremely stylish and the mechanics evolve in a nice way.,children_of_the_sun
1309950,Children of the Sun,162612613,2024-04-10 16:40:49,2024-04-09,1,D0-D30,older_90d,positive,positive,exact_match,2.433333333333333,1-5h,True,1,0.523809552192688,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 736개, 부정·혼합 0개, Steam 비추천 맥락 11개, High urgency 후보 6개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",736,0,11,6,0.0082,0.0,0.0149,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.",One shot multi kill is what we do here.,children_of_the_sun
